#SampleID	V_D0_P1	V_D0_P2	V_D0_P3	V_W10_P1	V_W10_P2	V_W10_P3	V_W17_P1	V_W17_P2	V_W17_P3	Taxa
#RatonA	V_D0_R1	V_D0_R2	V_D0_R3	V_W!0_R1	V_W10_R2	V_W10_R3	V_W!7_R1	V_W17_R2	V_W17_R3	Taxa
#RatonB	V_D0_R6	V_D0_R5	V_D0_R4	V_W10_R6	V_W10_R5	V_W10_R4	V_W17_R6	V_W17_R5	V_W17_R4	Taxa
scaffold_3154	232.44789	51.93391819	54.83891525	340.8425166	53.80542791	145.5406845	257.6084801	40.21096008	113.0430978	Desconocido
scaffold_1399	196.7672044	74.6763501	68.38110497	291.6304601	75.02294734	130.4568594	181.410741	133.209716	181.2439532	Desconocido
scaffold_4378	247.3114043	54.21501086	38.34258133	98.53292413	37.44581525	69.4552072	121.5135423	247.9880593	130.1280581	Desconocido
scaffold_3341	208.75254	86.23771711	44.8844586	253.3050578	61.88426744	121.958118	176.12686	235.3342312	170.7783291	Desconocido
scaffold_1567	69.38193541	68.742343	202.5698875	848.9212788	918.5498037	671.081898	913.1752527	919.31654	326.6340936	Desconocido
scaffold_2015	249.1316697	56.17080056	35.43614005	63.90451881	8.742909616	15.20298217	118.6008292	209.211347	145.210525	Desconocido
scaffold_3167	203.3144457	60.76468559	76.74057101	162.1489948	47.96527549	111.2086266	162.6667121	62.04181035	116.4338609	Desconocido
scaffold_2538	85.84618921	177.8395027	77.63812154	0	36.39470465	6.027284584	13.82934847	10.76013352	0	Desconocido
scaffold_3672	247.5810959	38.27483811	56.39413289	135.2604176	33.04510351	61.29268373	161.7284783	304.3299039	189.140218	Desconocido
scaffold_5698	225.82763	48.29371918	68.30971075	221.0536159	53.36965265	82.49253527	194.0075087	347.4622179	272.7426916	Desconocido
scaffold_1203	148.5931647	48.82555806	145.1871118	329.4057584	119.5646726	634.3924862	81.54546854	42.82718662	72.07005432	Desconocido
scaffold_2143	30.34302624	250.7880172	62.07784389	0	23.09560055	5.354769654	17.20080813	33.45837165	4.72115215	Desconocido
scaffold_5576	116.7172745	144.3589203	82.27453894	102.5112488	61.35839643	20.32298492	181.8578801	133.7874841	595.7805868	Desconocido
scaffold_5715	0	174.2725213	169.2800246	13.03420248	53.49708735	248.0685266	18.97275658	23.06568737	0	Desconocido
scaffold_3772	224.7302099	54.83331224	64.63310623	137.7968553	26.93181895	70.24731716	145.0615369	245.5909289	158.2786263	Desconocido
scaffold_4614	216.300492	61.79294443	66.21505628	102.0958353	69.83971379	53.97500983	175.4447705	293.0895348	206.2158445	Desconocido
scaffold_498	34.1536873	232.3107629	77.97046157	51.13079802	119.7946908	16.21879276	69.30982915	49.76536558	14.29966054	Desconocido
scaffold_4909	103.1835205	75.96430121	165.3057592	241.9019497	226.0153643	364.9438732	169.6166899	187.9359897	231.0078321	Desconocido
scaffold_2460	199.6416366	77.91936976	66.99289457	118.4747476	10.1304848	61.65539308	152.2440181	41.93124198	160.4909948	Desconocido
scaffold_1627	239.0459565	37.90489401	67.81671254	358.1194128	183.2639605	375.0409011	164.1445594	304.7748006	103.2127842	Desconocido
scaffold_4712	182.7588166	95.28185479	67.05110497	0	0	0	48.07270109	12.1968559	16.06304461	Desconocido
scaffold_5457	230.0858813	67.23501793	47.91935517	164.1911429	38.87884113	75.11792784	167.7587642	219.035439	114.7976219	Desconocido
scaffold_3373	95.0551088	181.3974788	69.05883729	0	37.35341811	14.43413067	0	3.221043638	0	Desconocido
scaffold_4842	89.51159347	0	256.076016	210.5808657	280.0972662	770.0172534	97.91747774	45.54608169	8.179552932	Desconocido
scaffold_2959	141.5089413	94.43627157	110.0906656	8.38256142	11.46835595	6.64741368	32.0296375	17.80081672	20.5129421	Desconocido
scaffold_5186	243.558413	63.58240286	39.25734049	48.91329746	33.45964782	58.18273909	102.3483313	175.2806227	128.2452755	Desconocido
scaffold_1896	252.9791252	31.85542608	62.5810313	91.89771038	50.29086461	68.01699331	113.7023887	253.6946027	167.0556639	Desconocido
scaffold_3675	126.8137529	83.78552556	136.8526591	309.385703	158.7288713	598.0270484	211.0996401	205.3115807	196.0340109	Desconocido
scaffold_4939	204.2071257	65.96649668	77.75601023	53.28472448	24.29997851	75.12010045	137.8879038	205.3516632	140.7415396	Desconocido
scaffold_5545	106.9780969	110.6298123	130.4015409	165.9574648	69.86149106	151.8520506	167.2406784	180.7279677	294.5442473	Desconocido
scaffold_3351	167.2237407	22.42914406	158.6260459	18.11723862	467.8464996	57.4682481	3.296461357	0	0	Desconocido
scaffold_5527	247.4863721	56.7625851	44.60478546	114.6255622	60.98618031	40.39940073	190.0241534	279.4747606	213.7141987	Desconocido
scaffold_1245	148.0057638	80.84430976	120.1225912	50.58632179	69.20819489	331.8621877	38.49056033	95.21562384	6.430630831	Desconocido
scaffold_5456	245.42494	37.52652163	66.34987638	88.4106154	17.27948495	50.07861856	137.8839158	219.035439	198.6881917	Desconocido
scaffold_4436	256.324366	28.72791967	64.49936251	93.9254129	52.91230138	122.6784232	156.8248116	197.5001816	235.6390114	Desconocido
scaffold_1139	232.875469	28.0545152	89.03033513	387.8544114	265.3158279	457.8999217	170.4798966	267.6024849	60.93851825	Desconocido
scaffold_3611	250.9605499	50.92705003	48.86058438	110.0163441	39.2649495	45.5183574	153.1785752	257.3267263	163.8734582	Desconocido
scaffold_5217	179.0155138	89.72010917	82.45294294	270.2338612	197.4601089	194.815292	263.7272934	158.6798876	51.52897477	Desconocido
scaffold_4409	78.89127277	209.9065692	62.65856788	0	30.12583055	8.730931401	10.01637562	7.793392393	7.697820488	Desconocido
scaffold_5996	135.4632986	173.0235635	43.14248349	161.2621565	156.2768189	106.5680893	39.1225527	28.53739992	46.97906694	Desconocido
scaffold_1354	128.9471788	169.4298903	53.30347477	0	93.28578472	0	30.12991562	10.34251592	3.405227871	Desconocido
scaffold_2947	193.9115418	71.40814337	86.60990202	459.770015	68.62045998	271.7926912	325.4975416	329.8866618	280.5448869	Desconocido
scaffold_1219	256.1663512	47.63031458	48.21674981	76.94718735	24.77012734	64.60889237	114.4760441	230.6844148	226.2731567	Desconocido
scaffold_1541	11.54302007	309.8515306	30.8209374	15.84075449	93.91227909	152.835216	23.0580106	35.50750388	7.383593341	Desconocido
scaffold_1865	35.38900993	253.2709822	63.78206533	0	29.06881326	0	20.986713	29.00551229	0	Desconocido
scaffold_5150	126.9800763	58.69891828	166.7646101	0	41.58236856	9.640970576	8.848318991	4.302855177	25.5005305	Desconocido
scaffold_1568	49.29991494	163.9882068	139.5161602	699.6994555	471.3292308	770.8814418	1510.244419	918.7311541	524.6863067	Desconocido
scaffold_4033	236.141293	56.33718238	60.36886147	124.10892	35.37416348	49.2095012	137.3727508	98.83196913	195.2399465	Desconocido
scaffold_5103	187.7392196	61.29954541	103.9766825	84.53776101	231.3157246	114.923782	15.38178462	66.25159425	50.66255838	Desconocido
scaffold_2640	236.4302144	49.36307023	67.3123181	570.7345342	155.0971129	328.5966439	283.0872781	301.6127688	125.7251879	Desconocido
scaffold_671	50.99074463	256.4754742	46.06243773	15.32316415	12.578363	12.15134681	16.72844947	46.64003194	6.428103635	Desconocido
scaffold_1945	227.350521	71.84325591	54.63423368	140.3992797	46.95366217	138.5531345	204.3670384	304.770819	146.153875	Desconocido
scaffold_3089	89.16313313	96.23593345	168.8923972	34.54888605	203.8391393	20.54808127	88.00717275	76.42333759	27.17501154	Desconocido
scaffold_2001	252.6643322	44.10751303	57.56079473	117.6997598	39.16884647	58.01999017	105.3419189	203.7813155	157.9120847	Desconocido
scaffold_4590	248.5391375	53.18977671	52.79649558	582.2789682	641.942887	1031.092617	104.9180078	196.0793636	134.3865985	Desconocido
scaffold_4624	238.5421436	73.08878066	43.07559339	147.5944508	0	76.52821174	169.3934113	273.242043	198.4494279	Desconocido
scaffold_3706	216.1036762	49.35410496	89.39032598	243.0853223	59.86261182	119.5160932	210.5337246	268.4264232	200.550574	Desconocido
scaffold_3766	243.504934	65.70519619	45.89511715	363.652841	60.5093091	128.6012433	207.443215	306.111656	164.9224083	Desconocido
scaffold_2929	176.9630428	69.06335784	109.3518021	4.163151309	51.26124203	0	43.93454911	13.26101111	5.821506099	Desconocido
scaffold_4648	20.76056741	272.2912136	63.19321676	79.7725845	132.5253525	9.037151959	62.20608393	72.60057523	7.967806677	Desconocido
scaffold_5467	265.6115392	43.82149859	47.96374549	221.2312875	121.0684432	130.3250237	257.6217377	322.1461374	172.3559478	Desconocido
scaffold_5166	85.90558293	123.8042651	147.7101688	60.97770327	225.2471198	19.34225107	55.47496687	38.84682254	0	Desconocido
scaffold_5915	100.3495005	160.0381853	97.23719812	319.8471092	241.5858459	290.6296001	259.4603206	271.2132898	65.22474557	Desconocido
scaffold_3368	247.3379792	57.40389013	53.06909574	300.0297999	223.8965375	169.4315474	198.5124197	74.00996904	34.96200315	Desconocido
scaffold_4490	0	358.1439639	0	0	574.65206	52.9408372	0	126.0159461	15.55882347	Desconocido
scaffold_1128	254.171083	48.37822935	55.75716448	347.3575563	53.4630453	166.9953832	219.6279178	53.78568971	113.841654	Desconocido
scaffold_4713	152.1305242	92.47654143	114.0348729	126.4125557	58.95942153	45.56627146	133.8238392	197.2655279	739.2111677	Desconocido
scaffold_3584	237.2653534	82.58608193	38.93833722	200.1278002	91.26632989	287.1756983	131.7824883	101.1862068	6.663022692	Desconocido
scaffold_5264	208.2970673	73.32261596	77.42402003	283.7944212	156.1500653	386.499624	175.1163131	347.1803051	90.58337179	Desconocido
scaffold_3407	203.8316597	52.22840235	103.0505188	188.0104871	87.83157554	316.3686438	65.08018895	48.68906185	64.12263774	Desconocido
scaffold_5373	25.83727654	302.1069957	32.87072051	0	8.560515124	9.92387847	13.66195057	13.28735883	8.749608891	Desconocido
scaffold_1366	217.3717693	72.24130717	71.55651518	152.0126158	23.48066554	68.05059854	205.2115303	233.4275741	236.5648387	Desconocido
scaffold_5944	103.8909492	9.928356177	247.7081908	180.4426395	128.0052737	545.8692045	82.6875843	33.11428457	37.38079724	Desconocido
scaffold_2830	159.7360269	124.3971619	77.48707461	0	0	0	17.83700341	31.80455211	0	Desconocido
scaffold_1906	247.6381274	68.43059174	46.60383732	122.8335733	12.60383674	63.3149699	178.798165	295.6228043	133.1165182	Desconocido
scaffold_5738	34.90902495	253.9469778	74.35643359	0	17.87504403	0	4.754541918	20.80880537	0	Desconocido
scaffold_5188	204.9454939	81.74880368	76.73025641	85.59827056	66.91929565	77.57698546	171.3222068	242.3633301	196.6427557	Desconocido
scaffold_3443	259.739487	60.74775416	43.23295126	129.6169199	15.83317799	88.10303504	190.3566658	240.8423933	148.8828463	Desconocido
scaffold_1787	246.9969451	58.38359485	58.49521019	176.8485096	36.29251649	98.16923494	195.2124545	322.3447247	179.288557	Desconocido
scaffold_3853	236.077526	49.36377724	78.55117761	109.6529656	20.45706737	31.62012994	185.0051649	209.9213431	167.2715587	Desconocido
scaffold_4133	2.558680507	186.4878151	175.2386192	0	72.05898682	296.5500781	21.0834849	42.87493768	0	Desconocido
scaffold_1684	267.8258315	22.22993784	74.51440025	493.7990457	349.3038646	496.1561785	181.7370864	305.8441859	62.77268747	Desconocido
scaffold_889	257.0109349	56.95372425	51.02068303	132.4933009	36.50512548	84.63799748	184.8232003	229.2535245	169.8316075	Desconocido
scaffold_1607	36.8307844	250.0691579	79.02451657	81.23101185	96.31598624	8.588880533	67.00319331	48.87454399	18.93144543	Desconocido
scaffold_4566	38.27363988	142.1249304	185.5919286	658.4234099	877.705203	714.0281713	1351.603531	868.3960214	377.7233219	Desconocido
scaffold_5485	221.6002627	78.43432108	66.56549808	38.0133983	30.33736871	40.19308996	110.6656052	197.3240642	239.2006587	Desconocido
scaffold_3644	68.96031918	106.0389983	192.4007341	548.5671153	819.6315917	686.8681611	1085.681876	1013.336808	376.8131987	Desconocido
scaffold_4450	216.502258	65.79700872	85.63500554	215.9130181	37.87116326	48.29285362	181.3187477	248.8455484	263.2123723	Desconocido
scaffold_2429	247.7833358	51.78816388	68.54032822	95.40657698	35.14207701	32.0091111	154.8991148	216.8869251	118.0173785	Desconocido
scaffold_2639	191.7478982	85.15110211	91.24480264	214.9411654	149.7060531	61.98161209	96.70563983	225.4532229	256.8431153	Desconocido
scaffold_2907	29.18286196	246.1894756	93.10210805	91.14445046	65.18231939	6.570728276	60.30502773	48.38752668	17.37968761	Desconocido
scaffold_5563	127.3716911	91.83651922	149.309677	51.15955011	69.99244043	60.85467369	125.6656175	172.0133904	742.2120198	Desconocido
scaffold_3278	35.85297597	277.9798717	54.8276292	8.945794816	3.059731807	28.37624247	19.53242491	31.66145484	0	Desconocido
scaffold_2450	240.0968973	62.09963177	66.73940794	210.2346404	42.89165125	64.34696442	154.3523483	232.3599942	159.8837315	Desconocido
scaffold_4366	169.9201587	73.07301955	126.0088167	393.5003281	299.0866397	329.3837404	143.1960635	234.0506797	38.21164796	Desconocido
scaffold_3424	272.0328453	59.33989487	37.66274832	64.52392431	25.22186219	58.47748448	142.5599858	231.6290445	164.3410582	Desconocido
scaffold_1683	269.1334811	54.17433568	45.84559005	148.6702836	53.72801003	133.467496	214.3648504	331.5940285	196.1243267	Desconocido
scaffold_3330	247.7308713	42.46035747	79.02451657	460.3090672	314.8791858	515.332832	197.0682156	357.7744397	75.72578171	Desconocido
scaffold_3832	251.173874	56.62357938	62.39050357	169.0315263	20.40489998	118.273109	141.1137649	292.0847065	187.7006261	Desconocido
scaffold_1316	252.4877673	70.24722497	48.70693474	109.6703808	6.523579135	52.93775423	137.080155	108.007378	131.6866581	Desconocido
scaffold_5885	243.5670852	62.4818107	65.89606404	132.815669	45.42696712	42.1293994	193.3282349	220.9322452	162.5064221	Desconocido
scaffold_845	248.7380241	57.52534989	66.24150415	155.4835607	41.56603186	121.8820187	193.8061121	275.1480352	162.439537	Desconocido
scaffold_4665	16.65016624	14.14378632	341.7669758	57.12352445	23.44556319	86.06856423	12.47246304	36.39145619	31.95127165	Desconocido
scaffold_4958	90.79589025	136.627131	145.4600841	142.4014956	48.70560909	37.64170251	30.22855064	75.59929465	33.18764694	Desconocido
scaffold_2160	250.7939924	53.82101427	68.39613211	190.1994424	46.46710673	64.64105209	168.0916348	225.9909228	296.8345102	Desconocido
scaffold_6161	233.5745398	52.34755978	87.57859468	115.939915	51.3181705	140.6155553	233.2909491	98.96459389	181.196923	Desconocido
scaffold_850	122.3499984	154.9000056	96.26188846	114.7242663	88.28811316	106.6135834	176.1266438	150.99557	284.5013541	Desconocido
scaffold_2739	180.7526623	62.40805769	130.7761921	340.0700232	51.99929437	552.0451973	96.09025395	46.72779621	50.35065169	Desconocido
scaffold_3684	149.4942705	104.3922933	120.2205359	96.92336642	69.61650447	69.17464861	139.3193905	159.512006	786.0852454	Desconocido
scaffold_2152	181.0450673	53.68739705	139.419023	396.3944312	115.8793662	792.5737076	86.30296236	47.96380274	42.63805187	Desconocido
scaffold_1170	117.2943546	105.9163689	151.2306308	39.69018902	217.2038796	48.960366	81.04346783	55.4090807	18.5001425	Desconocido
scaffold_3071	180.0254318	92.82244965	101.8660204	163.7444836	88.4298239	68.34221327	112.9019799	250.1144962	726.0780194	Desconocido
scaffold_1394	224.0852572	85.58202018	65.31618206	231.2597174	47.6287844	100.5687797	254.2783252	301.8721835	236.4498898	Desconocido
scaffold_5245	254.4067726	39.66262499	80.91539665	36.96652819	8.429112183	68.40083639	121.0701706	39.25019812	120.6142473	Desconocido
scaffold_1754	248.7487289	22.98605818	103.2963324	214.6819599	343.3241542	324.383613	97.1264777	68.794001	77.07802781	Desconocido
scaffold_2375	134.5608653	159.578986	81.36862401	123.1073334	54.49066552	126.3378978	72.46923504	135.8384779	270.8768875	Desconocido
scaffold_4759	180.012998	121.8543899	74.3507713	150.5375731	170.307762	206.6141392	223.3384037	174.1816587	105.2514471	Desconocido
scaffold_3785	178.6259743	102.6516623	95.06949437	409.6510775	259.9687574	238.7491348	242.4687413	227.0864888	110.4254437	Desconocido
scaffold_2297	53.32531836	145.5386071	177.7498	633.8295248	457.7998675	589.6776827	1141.666182	888.5412687	470.3879642	Desconocido
scaffold_2915	75.56467925	141.7310566	159.7976607	804.7055132	695.1775766	835.4970595	1059.639988	857.3537029	466.9219477	Desconocido
scaffold_3101	260.641442	53.56611528	63.13943619	242.30227	47.35696509	92.64226878	193.669195	33.69023734	169.4106264	Desconocido
scaffold_1579	281.9834319	45.80502713	50.07887636	131.3740058	36.68071412	85.0451039	206.8403213	153.7235166	108.7237746	Desconocido
scaffold_3824	72.32226756	117.956092	188.2795028	798.958694	1127.018276	743.7658218	866.8135041	879.9299719	246.3428521	Desconocido
scaffold_2653	221.3663726	75.86590186	82.54581627	318.1898703	171.9791225	454.8101505	205.8494936	239.134211	104.3681758	Desconocido
scaffold_5448	294.373707	56.26374647	29.47519434	523.9062115	112.2647018	255.2828229	287.125291	73.72271641	150.0505314	Desconocido
scaffold_3107	35.77847628	235.9901973	108.7377348	69.31713012	118.5427523	13.74220885	69.3680119	56.73280401	12.11612507	Desconocido
scaffold_1654	119.8028764	192.1027725	68.73929523	5.541851773	83.4011445	0	40.3339617	16.67192567	7.749399793	Desconocido
scaffold_6064	108.4654732	177.5749918	94.7824048	0	27.76968292	0	24.621314	19.15698537	0	Desconocido
scaffold_3057	169.1316021	78.75349318	132.9702606	163.3318991	52.92420516	149.9740273	139.2077461	223.6231104	622.0723901	Desconocido
scaffold_4797	146.9463521	86.41817269	147.7010658	0	23.87529857	0	46.57059623	24.70565185	8.134227191	Desconocido
scaffold_5641	191.3876066	140.7229761	49.007916	51.66799807	88.36007329	0	131.6150809	208.010364	108.3742375	Desconocido
scaffold_5410	3.053680881	191.4375486	187.125396	0	85.99946331	333.9812504	45.74959957	53.39425079	0	Desconocido
scaffold_4470	268.2551235	61.83520734	51.83031327	177.5916713	7.592713902	114.4252648	187.819874	188.5626978	182.3701014	Desconocido
scaffold_2628	37.89391936	251.0794923	93.3388174	23.40121748	5.33594841	0	17.03155999	20.70572279	0	Desconocido
scaffold_2189	241.4072006	50.91336844	90.01888678	651.1536661	154.7277637	296.2322583	299.3140553	80.0545017	124.5995283	Desconocido
scaffold_3452	56.29705497	135.43348	190.7540165	648.965149	1024.213004	753.5692397	878.8546252	792.4144816	324.0981147	Desconocido
scaffold_2572	48.43160186	287.6712608	47.00171303	11.50335206	31.47594856	0	13.95369214	40.71330376	5.361870467	Desconocido
scaffold_4745	254.0107866	68.66622629	60.70367607	161.7742082	55.33166147	73.30729532	172.4054872	38.85230473	105.0286456	Desconocido
scaffold_4627	146.2195935	29.5289062	208.8378236	266.9163835	877.9711335	801.6288497	200.4633984	170.8473448	87.35408527	Desconocido
